Leishmania infantum	species	Trypanosomatidae
Halophila decipiens	species	Hydrocharitaceae
Muhlenbergia texana	species	Poaceae
Calceolaria barbata	species	Calceolariaceae
Tovomitopsis	genus	Clusiaceae
Cardamine umbellata	species	Brassicaceae
Kelissa	genus	Iridaceae
Pipturus kauaiensis	species	Urticaceae
Umbilicaria hirsuta	species	Umbilicariaceae
Noronhia longipedicellata	species	Oleaceae
Selenicereus	genus	Cactaceae
Stephania	genus	Menispermaceae
Schizostachyum chinense	species	Poaceae
Usnea acanthella	species	Parmeliaceae
Penicillium sp. 225WS	species	Aspergillaceae
Thalictrum leuconotum	species	Ranunculaceae
Urtica cf. tibetica Dickore 3647	species	Urticaceae
Masdevallia amabilis	species	Orchidaceae
Aulactinia reynaudi	species	Actiniidae
Entyloma compositarum	species	Entylomataceae
Phaeoacremonium australiense	species	Togniniaceae
Acorus xiangyeus	species	Acoraceae
Steinernema siamkayai	species	Steinernematidae
Coprinellus curtus	species	Psathyrellaceae
Trifolium cyathiferum	species	Fabaceae
Rhodosciadium nudicaule	species	Apiaceae
Arthrinium saccharicola	species	Apiosporaceae
Selenia aurea	species	Brassicaceae
Epicoccum cf. nigrum BXJT02	species	Didymellaceae
Phaeolus	genus	Hymenochaetaceae
Pomphorhynchus	genus	Pomphorhynchidae
Zinowiewia costaricensis	species	Celastraceae
Microascus sp. r212	species	Microascaceae
Arnoglossum plantagineum	species	Asteraceae
Mackinlaya confusa	species	Apiaceae
Sympetrum pallipes	species	Libellulidae
Zieria buxijugum	species	Rutaceae
Brachionus plicatilis complex sp. JPNAG063	species	Brachionidae
Azadinium spinosum	species	Amphidomataceae
Gyrodactylus orecchiae	species	Gyrodactylidae
Lythrum borysthenicum	species	Lythraceae
Eyprepocnemis	genus	Acrididae
Dendrobium lawesii	species	Orchidaceae
Ferula aucheri	species	Apiaceae
Xanthomendoza fulva	species	Teloschistaceae
Noronhia linocerioides	species	Oleaceae
Scrippsiella acuminata	species	Thoracosphaeraceae
Lindsayomyrtus	genus	Myrtaceae
Guignardia sp. EXH1_23	species	Phyllostictaceae
Penicillium sp. GZU-BCECWS1-2	species	Aspergillaceae
Ducrosia assadii	species	Apiaceae
Brachionus plicatilis complex sp. AUTOW003	species	Brachionidae
Orthocarpus tolmiei	species	Orobanchaceae
Penicillium brefeldianum	species	Aspergillaceae
Conium sp. JMS-2010	species	Apiaceae
Aglaia elliptica	species	Meliaceae
Zostera asiatica	species	Zosteraceae
Zieria prostrata	species	Rutaceae
Stagonospora sp. IZ-1069	species	Massarinaceae
Trifolium plebeium	species	Fabaceae
Rinorea longicuspis	species	Violaceae
Penicillium cf. roqueforti	species	Aspergillaceae
Yunzhangia	genus	Chrysozymaceae
Nectandra grandiflora	species	Lauraceae
Acrodontium neolitseae	species	Mycosphaerellaceae
Ptychodera flava	species	Ptychoderidae
Trichosporon multisporum	species	Trichosporonaceae
Fusarium sp. SA6-3(1)	species	Nectriaceae
Penicillium thiersii	species	Aspergillaceae
Kingiodendron pinnatum	species	Fabaceae
Perotis patens	species	Poaceae
Paradisanthus micranthus	species	Orchidaceae
Croton aff. sphaerocarpus BWvE-2008	species	Euphorbiaceae
Cylindrocarpon cylindroides	species	Nectriaceae
Grovesinia	genus	Sclerotiniaceae
Pseudocyphellaria sp. Weerakoon 168	species	Lobariaceae
[Candida] adriatica	species	Phaffomycetaceae
Caloplaca biatorina	species	Teloschistaceae
Endoconidiophora pinicola	species	Ceratocystidaceae
Gerhardtia	genus	Lyophyllaceae
Festuca javorkae	species	Poaceae
Lophodiniaceae	family	Lophodiniaceae
Dictyocheirospora bannica	species	Dictyosporiaceae
Coprinellus sp. KUC11071	species	Psathyrellaceae
Stylidium emarginatum	species	Stylidiaceae
Bryoria smithii	species	Parmeliaceae
Orthilia	genus	Ericaceae
Croton rheophyticus	species	Euphorbiaceae
Cortinarius walpolensis	species	Cortinariaceae
Filago micropodioides	species	Asteraceae
Endomelanconiopsis microspora	species	Botryosphaeriaceae
Colletotrichum incanum	species	Glomerellaceae
Hebeloma rostratum	species	Cortinariaceae
Eupatorium leucolepis	species	Asteraceae
Collaea stenophylla	species	Fabaceae
Nymphoides exigua	species	Menyanthaceae
Botrytis fabiopsis	species	Sclerotiniaceae
Paepalanthus viridulus	species	Eriocaulaceae
Brachionus plicatilis complex sp. JPNAG067	species	Brachionidae
Utricularia	genus	Lentibulariaceae
Docynia	genus	Rosaceae
Costus aff. barbatus Kay 0311	species	Costaceae
Masdevallia herradurae	species	Orchidaceae
Diplacodes	genus	Libellulidae
Amanita cf. virosa RET 7-24-96-K	species	Amanitaceae
Avena insularis	species	Poaceae
Heracleum franchetii	species	Apiaceae
Ramularia alangiicola	species	Mycosphaerellaceae
Mouriri crassifolia	species	Melastomataceae
Citrus limon	species	Rutaceae
Ulva mutabilis	species	Ulvaceae
Myrothecium sp. W MG-2013	species	Stachybotryaceae
Cliffortia cristata	species	Rosaceae
Coffea canephora	species	Rubiaceae
Brachionus plicatilis complex sp. JPNAG066	species	Brachionidae
Protoparmelia aff. isidiata E GS-2015	species	Parmeliaceae
Orbilia	genus	Orbiliaceae
Linum mucronatum	species	Linaceae
Gilbertiodendron grandistipulatum	species	Fabaceae
Glomus sp. N16.3	species	Glomeraceae
Ormosciadium aucheri	species	Apiaceae
Astrosporina subclavata	species	Cortinariaceae
Badiera	genus	Polygalaceae
Schizosaccharomyces	genus	Schizosaccharomycetaceae
Clusia liesneri	species	Clusiaceae
Trentepohlia sp. TreFl81	species	Trentepohliaceae
Ditassa burchellii	species	Apocynaceae
Diaporthe sophorae	species	Diaporthaceae
Mallotus caudatus	species	Euphorbiaceae
Cortinarius subpurpurascens	species	Cortinariaceae
Myrceugenia euosma	species	Myrtaceae
Akanthomyces koratensis	species	Cordycipitaceae
Pimpinella cretica	species	Apiaceae
Alternaria thunbergiae	species	Pleosporaceae
Colletotrichum sp. Vega367	species	Glomerellaceae
Russula rosea	species	Russulaceae
Cortinarius sp. JLF2069	species	Cortinariaceae
Chloracantha spinosa	species	Asteraceae
Cnidium silaifolium	species	Apiaceae
Nectria inventa	species	Nectriaceae
Russula sp. 3 GL-2015	species	Russulaceae
Zannichellia palustris	species	Potamogetonaceae
Ammodaucus leucotrichus	species	Apiaceae
Cosmospora arxii	species	Nectriaceae
Yamadazyma phyllophila	species	Debaryomycetaceae
Protobremia sphaerosperma	species	Peronosporaceae
Sinningia	genus	Gesneriaceae
Halleria ovata	species	Stilbaceae
Weeksia	genus	Dumontiaceae
Cypripedium x ventricosum	species	Orchidaceae
Ophiognomonia clavigignenti-juglandacearum	species	Gnomoniaceae
Psidium cattleyanum	species	Myrtaceae
Planchonella xylocarpa	species	Sapotaceae
Hysterographium pulchrum	species	Hysteriaceae
Inocybe nudiuscula	species	Inocybaceae
Diaporthe cf. eres LC4148	species	Diaporthaceae
Orixa japonica	species	Rutaceae
Cryptosphaeria eunomia	species	Diatrypaceae
Oxalis nidulans	species	Oxalidaceae
Cyclanthus bipartitus	species	Cyclanthaceae
Inocybe leucoloma	species	Inocybaceae
Cyphellopsis	genus	Cyphellaceae
Chrysoporthe	genus	Cryphonectriaceae
Trifolium ligusticum	species	Fabaceae
Maxillaria aureoglobula	species	Orchidaceae
Veronica arguteserrata	species	Plantaginaceae
Teucrium argutum	species	Lamiaceae
Pneumocystis murina	species	Pneumocystidaceae
Encyrtidae	family	Encyrtidae
Eucalyptus morrisii	species	Myrtaceae
Alternaria chartarum	species	Pleosporaceae
Haloaleurodiscus mangrovei	species	Stereaceae
Penicillium sp. IBT 12708	species	Aspergillaceae
Croton socotranus	species	Euphorbiaceae
Bromus racemosus	species	Poaceae
Cliostomum	genus	Ramalinaceae
Terminalia ivorensis	species	Combretaceae
Piper cenocladum	species	Piperaceae
Costus woodsonii	species	Costaceae
Acrolophia	genus	Orchidaceae
Pinguicula	genus	Lentibulariaceae
Hypenia aristulata	species	Lamiaceae
Poa fibrifera	species	Poaceae
Bidentostomum	genus	Strongylidae
Pilea racemosa	species	Urticaceae
Globularia salicina	species	Plantaginaceae
Pseudoroegneria geniculata	species	Poaceae
Colletotrichum sp. ITCC 2701	species	Glomerellaceae
Eucalyptus campaspe	species	Myrtaceae
Kabatina juniperi	species	Dothioraceae
Russula fellea	species	Russulaceae
Ceriagrion melanurum	species	Coenagrionidae
Warneckea yangambensis	species	Melastomataceae
Lithrea	genus	Anacardiaceae
Anaphalioides trinervis	species	Asteraceae
Opuntia stricta	species	Cactaceae
Gentiana crassicaulis	species	Gentianaceae
Lespedeza thunbergii	species	Fabaceae
Hazardia	genus	Asteraceae
Sellaphora	genus	Sellaphoraceae
Fargesia grossa	species	Poaceae
Umbilicaria pertusa	species	Umbilicariaceae
Disa glandulosa	species	Orchidaceae
Saprolegnia sp. MNS-2014d	species	Saprolegniaceae
Fusarium sp. KUC4001	species	Nectriaceae
Pyrus communis	species	Rosaceae
Otiophora multicaulis	species	Rubiaceae
Robbauera albescens	species	Robbaueraceae
Ehrharta delicatula	species	Poaceae
Symbiodinium sp. Bise07	species	Symbiodiniaceae
Sarcomyxa	genus	Tricholomataceae
Colletotrichum theobromicola	species	Glomerellaceae
Allium burlewii	species	Amaryllidaceae
Rhizophora apiculata	species	Rhizophoraceae
Paphiopedilum spicerianum	species	Orchidaceae
Pollicipes polymerus	species	Pollicipedidae
Correa aemula x Correa reflexa	species	Rutaceae
Scleroderma bermudense	species	Sclerodermataceae
Xenia sp. 1201942	species	Xeniidae
Penicillium coralligerum	species	Aspergillaceae
Xenia sp. 1201940	species	Xeniidae
Sucrea maculata	species	Poaceae
Lachnidae	family	Lachnidae
Suillus tridentinus	species	Suillaceae
Pholiota terrestris	species	Strophariaceae
Batcheloromyces	genus	Teratosphaeriaceae
Maingaya	genus	Hamamelidaceae
Cryptococcus gattii VGIV	species	Cryptococcaceae
Simulium nakhonense	species	Simuliidae
Candida tetrigidarum	species	Debaryomycetaceae
Cistella	genus	Hyaloscyphaceae
Specklinia fulgens	species	Orchidaceae
Cabomba furcata	species	Cabombaceae
Clinostomum sp. MC-2014	species	Clinostomidae
Neofusicoccum grevilleae	species	Botryosphaeriaceae
Philodendron lundii	species	Araceae
Teucrium japonicum	species	Lamiaceae
Arachnis labrosa	species	Orchidaceae
Cardamine glanduligera	species	Brassicaceae
Conocybe sp. MSC 380545	species	Bolbitiaceae
Trollius chinensis	species	Ranunculaceae
Conocybe sp. MSC 380547	species	Bolbitiaceae
Bipolaris oryzae	species	Pleosporaceae
Philonotis calcarea	species	Bartramiaceae
Pleioluma sebertii	species	Sapotaceae
Hexamastigidae	family	Hexamastigidae
Artomyces tasmaniensis	species	Auriscalpiaceae
Lactarius serifluus	species	Russulaceae
Fagonia mollis	species	Zygophyllaceae
Croton stipulaceus	species	Euphorbiaceae
Cydonia	genus	Rosaceae
Prionosciadium cuneatum	species	Apiaceae
Pseudocercospora mapelanensis	species	Mycosphaerellaceae
Maxillaria brasiliensis	species	Orchidaceae
Actaea heracleifolia	species	Ranunculaceae
Conocybe farinacea	species	Bolbitiaceae
Apium panul	species	Apiaceae
Penicillium mirabile	species	Aspergillaceae
Stereocaulon leucophaeopsis	species	Stereocaulaceae
Goodyera schlechtendaliana	species	Orchidaceae
Zygostates obliqua	species	Orchidaceae
Leptobryum	genus	Meesiaceae
Convolvulus valentinus	species	Convolvulaceae
Fusarium sp. NRRL 32869	species	Nectriaceae
Ligusticopsis	genus	Apiaceae
Saururaceae	family	Saururaceae
Meloidogyne hispanica	species	Meloidogynidae
Icmadophila eucalypti	species	Icmadophilaceae
Melanoleuca polioleuca	species	Tricholomataceae
Acleisanthes longiflora	species	Nyctaginaceae
Paxistima	genus	Celastraceae
Rhodiola chrysanthemifolia	species	Crassulaceae
Raddia soderstromii	species	Poaceae
Inocybe sp. SA100602A	species	Inocybaceae
Kockovaella chinensis	species	Cuniculitremaceae
Cortinarius marmoratus	species	Cortinariaceae
Neospongiococcum	genus	Chlorococcaceae
Oncidium heterodactylum	species	Orchidaceae
Thymelaea hirsuta	species	Thymelaeaceae
Adenostyles alpina	species	Asteraceae
Oesophagostomum columbianum	species	Cloacinidae
Discosia sp. 7 KT-2010	species	Sporocadaceae
Pilidiella sp. STE-U 3828	species	Schizoparmaceae
Cliffortia strobilifera	species	Rosaceae
Cortinarius viridirubescens	species	Cortinariaceae
Didymella cucurbitacearum	species	Didymellaceae
Haastia	genus	Asteraceae
Nymphoides spinulosperma	species	Menyanthaceae
Clinoconidium cinnamomi	species	Cryptobasidiaceae
Isarachnanthus nocturnus	species	Arachnactidae
Broussonetia	genus	Moraceae
Brachionus plicatilis complex sp. AUDAM049	species	Brachionidae
Eryngium incantatum	species	Apiaceae
Iochroma baumii	species	Solanaceae
Zelenkoa	genus	Orchidaceae
Thespesia garckeana	species	Malvaceae
Mucoraceae sp. LM402	species	Mucoraceae
Septoria cucubali	species	Mycosphaerellaceae
Myrceugenia correifolia	species	Myrtaceae
Lecanora albescens	species	Lecanoraceae
Barbilophozia hatcheri	species	Anastrophyllaceae
Viola reichenbachiana	species	Violaceae
Manulea tomentosa	species	Scrophulariaceae
Puccinia sp. R81G	species	Pucciniaceae
Cirsium	genus	Asteraceae
Amanita aff. pantherina 08001	species	Amanitaceae
Gallacea	genus	Hysterangiaceae
Botrytis prunorum	species	Sclerotiniaceae
Cloniophora spicata	species	Cloniophoraceae
Eimeria gallopavonis	species	Eimeriidae
Myriophyllum pinnatum	species	Haloragaceae
Psathyrella sp. BAB-4946	species	Psathyrellaceae
Corella aff. brasiliensis RL-2014	species	Hygrophoraceae
Theobroma	genus	Malvaceae
Coelastrea cf. aspera DH-2014	species	Merulinidae
Pseudozyma tsukubaensis	species	Ustilaginaceae
Clusia divaricata	species	Clusiaceae
Schistidium submuticum	species	Grimmiaceae
Amanita subpallidorosea	species	Amanitaceae
Myrcia pubescens	species	Myrtaceae
Pyricularia sp. CBS 133598	species	Magnaporthaceae
Eryngium smithii	species	Apiaceae
Miconia polychaete	species	Melastomataceae
Eutrema altaicum	species	Brassicaceae
Teloschistes	genus	Teloschistaceae
Myrcia rorida	species	Myrtaceae
Phylloporus centroamericanus	species	Boletaceae
Aspergillus foveolatus	species	Aspergillaceae
Eriobotrya bengalensis	species	Rosaceae
Eucalyptus microneura	species	Myrtaceae
Nepeta pogonosperma	species	Lamiaceae
Grateloupia	genus	Halymeniaceae
Aspergillus aff. niger A4	species	Aspergillaceae
Aspergillus aff. niger A7	species	Aspergillaceae
Aspergillus aff. niger A6	species	Aspergillaceae
Chamarea capensis	species	Apiaceae
Fallopia forbesii	species	Polygonaceae
Aspergillus aff. niger A2	species	Aspergillaceae
Montipora foliosa	species	Acroporidae
Pelasgus	genus	Cyprinidae
Tulasnella sp. 6 MM-2012	species	Tulasnellaceae
Heteracris littoralis	species	Acrididae
Citrus garrawayi	species	Rutaceae
Tulasnella sp. 6 MM-2016	species	Tulasnellaceae
Aspergillus elongatus	species	Aspergillaceae
Danio	genus	Cyprinidae
Eragrostis cilianensis	species	Poaceae
Hyalorbilia sp. 6184	species	Orbiliaceae
Colletotrichum alatae	species	Glomerellaceae
Sympetrum illotum	species	Libellulidae
Phaeococcomyces sp. MA 4712	species	Phaeococcomycetaceae
Taifanglania	genus	Chaetomiaceae
Hebecarpa	genus	Polygalaceae
Aphanorrhegma serratum	species	Funariaceae
Rasamsonia aegroticola	species	Trichocomaceae
Nicoraepoa robusta	species	Poaceae
Stipa rohmooiana	species	Poaceae
Croton sancti-lazari	species	Euphorbiaceae
Cortinarius rosargutus	species	Cortinariaceae
Inula conyza	species	Asteraceae
Ruellia eriocalyx	species	Acanthaceae
Conocybe smithii	species	Bolbitiaceae
Trentepohlia sp. TreFl 156	species	Trentepohliaceae
Trentepohlia sp. TreFl 155	species	Trentepohliaceae
Trentepohlia sp. TreFl 154	species	Trentepohliaceae
Sporothrix sp. 1 RJ-2012	species	Ophiostomataceae
Trentepohlia sp. TreFl 151	species	Trentepohliaceae
Eryngium tricuspidatum	species	Apiaceae
Sporobolomyces sp. 2 DH-2010	species	Sporidiobolaceae
Lathyrus aureus	species	Fabaceae
Malus tschonoskii	species	Rosaceae
Sarcochlamys	genus	Urticaceae
Notropis spectrunculus	species	Cyprinidae
Ardisia linangensis	species	Primulaceae
Piloderma croceum	species	Atheliaceae
Philodendron insigne	species	Araceae
Anemanthele	genus	Poaceae
Agastache	genus	Lamiaceae
Pseudostellaria	genus	Caryophyllaceae
Pastinaca pimpinellifolia	species	Apiaceae
Robinsonecio	genus	Asteraceae
Cronartium quercuum	species	Cronartiaceae
Persicaria hirsuta	species	Polygonaceae
Diuris semilunulata	species	Orchidaceae
Bupleurum thianschanicum	species	Apiaceae
Pediomelum argophyllum	species	Fabaceae
Apiotrichum scarabaeorum	species	Trichosporonaceae
Paecilomyces sp. KJ-2012	species	Clavicipitaceae
Hydnangium sp. AW-2012a	species	Hydnangiaceae
Hanseniaspora uvarum	species	Saccharomycodaceae
Maxillaria aciantha	species	Orchidaceae
Caloplaca fuscorufa	species	Teloschistaceae
Fusarium sp. NRRL 36575	species	Nectriaceae
Forsskaolea candida	species	Urticaceae
Luffa operculata	species	Cucurbitaceae
Urera batesii	species	Urticaceae
Mucor sp. A139	species	Mucoraceae
Psammomoya choretroides	species	Celastraceae
Leveillula	genus	Erysiphaceae
Muhlenbergia schreberi	species	Poaceae
Ophiostoma sp. 131 WIN(M)	species	Ophiostomataceae
Thalictrum lankesteri	species	Ranunculaceae
Pyrofomes demidoffii	species	Polyporaceae
Cucurbita maxima	species	Cucurbitaceae
Symplocos prunifolia	species	Symplocaceae
Penicillium sp. CMV-2009f	species	Aspergillaceae
Lichenobarya usneae	species	Hypocreaceae
Combretum indicum	species	Combretaceae
Isoetes japonica	species	Isoetaceae
Termitomyces sp. 1021	species	Lyophyllaceae
Rutenbergia	genus	Rutenbergiaceae
Anemonia	genus	Actiniidae
Filago	genus	Asteraceae
Caloplaca subalpina	species	Teloschistaceae
Frantzia	genus	Cucurbitaceae
Croton niveus	species	Euphorbiaceae
Jacquemontia agrestis	species	Convolvulaceae
Printzina sp. TreFl71	species	Trentepohliaceae
Vicia lathyroides	species	Fabaceae
Alternaria cyamopsidis	species	Pleosporaceae
Diaporthe sp. IOC-1588	species	Diaporthaceae
Aenasius bambawalei	species	Encyrtidae
Pentatrichomonas hominis	species	Trichomonadidae
Erodium maritimum	species	Geraniaceae
Petractis nodispora	species	Gyalectaceae
Cymopterus	genus	Apiaceae
Radiospongilla crateriformis	species	Spongillidae
Billburttia capensoides	species	Apiaceae
Hyalodendron sp. JS1252	species	Trichosporonaceae
Cladobotryum sp. KNU001	species	Hypocreaceae
Oxalis natans	species	Oxalidaceae
Cecidophyopsis aurea	species	Eriophyidae
Saxifraga egregia	species	Saxifragaceae
Thamnosma pailensis	species	Rutaceae
Cypselea	genus	Aizoaceae
Bonatea cassidea	species	Orchidaceae
Teucrium marum	species	Lamiaceae
Helianthus annuus	species	Asteraceae
Apium australe	species	Apiaceae
Discula betulina	species	Gnomoniaceae
Trithuria submersa	species	Hydatellaceae
Euphrasia nankotaizanensis	species	Orobanchaceae
Acarospora sp. Hertel 39.701	species	Acarosporaceae
Stegonsporium acerophilum	species	Stilbosporaceae
Pezicula sp. 7 CC-2015	species	Dermateaceae
Colletotrichum sp. SOD107	species	Glomerellaceae
Penicillium aurantioviolaceum	species	Aspergillaceae
Aubrieta pinardii	species	Brassicaceae
Lupinus polyphyllus	species	Fabaceae
Perkinsus sp. DR0628	species	Perkinsidae
Duma horrida	species	Polygonaceae
Marasmius purpureobrunneolus	species	Marasmiaceae
Potamogeton berchtoldii subsp. gemmiparus x Potamogeton vaseyi	species	Potamogetonaceae
Sphaenolobium tianschanicum	species	Apiaceae
Perkinsus sp. DR0620	species	Perkinsidae
Parochetus africanus	species	Fabaceae
Brickellia diffusa	species	Asteraceae
Gagea luteoides	species	Liliaceae
Sisyrinchium cuspidatum	species	Iridaceae
Oxalis punctata	species	Oxalidaceae
Phomopsis sp. U4A2-A	species	Valsaceae
Anaeromyces sp. FFEX4	species	Neocallimastigaceae
